<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20100329000000,79.48,81.9,79.48,81.17,0.0
20100330000000,81.32,81.78,80.71,81.28,0.0
20100331000000,81.14,82.82,81.1,82.7,0.0
20100401000000,82.44,84.5,82.22,84.01,0.0
20100405000000,84.47,86.09,84.05,85.88,0.0
20100406000000,85.9,86.63,85.35,86.15,0.0
20100407000000,85.97,86.47,85.16,85.59,0.0
20100408000000,85.35,85.55,84.2,84.81,0.0
20100409000000,85.18,85.94,83.95,84.83,0.0
20100412000000,84.87,85.74,84.48,84.77,0.0
20100413000000,84.66,85.0,83.51,84.72,0.0
20100414000000,84.68,86.64,84.49,86.15,0.0
20100415000000,86.28,87.58,86.1,87.17,0.0
20100416000000,87.48,87.57,85.12,85.99,0.0
20100419000000,85.74,85.74,83.25,84.23,0.0
20100420000000,84.51,85.5,84.48,84.8,0.0
20100421000000,85.17,86.16,84.59,85.7,0.0
20100422000000,85.68,86.3,84.15,85.67,0.0
20100423000000,85.5,87.33,85.21,87.25,0.0
20100426000000,87.27,87.75,86.46,86.83,0.0
20100427000000,86.83,87.15,85.2,85.78,0.0
20100428000000,85.29,86.3,84.88,86.16,0.0
20100429000000,86.24,87.66,85.88,86.9,0.0
20100430000000,87.09,87.72,86.75,87.44,0.0
20100503000000,87.44,89.58,87.16,88.94,0.0
20100504000000,88.76,89.05,85.16,85.67,0.0
20100505000000,85.2,85.95,82.13,82.61,0.0
20100506000000,82.65,82.98,77.51,79.83,0.0
20100507000000,79.87,80.65,77.58,78.27,0.0
20100510000000,78.9,81.76,78.89,80.12,0.0
20100511000000,80.22,81.0,78.91,80.49,0.0
20100512000000,80.2,81.72,79.93,81.2,0.0
20100513000000,81.18,81.68,79.7,80.11,0.0
20100514000000,79.73,80.0,76.8,77.18,0.0
20100517000000,78.05,78.47,74.75,75.1,0.0
20100518000000,75.77,76.6,74.01,74.43,0.0
20100519000000,74.05,74.5,72.72,73.69,0.0
20100520000000,73.75,74.23,70.2,71.84,0.0
20100521000000,70.83,72.8,70.56,71.68,0.0
20100524000000,71.8,72.26,70.89,71.17,0.0
20100525000000,70.92,70.95,68.15,69.55,0.0
20100526000000,70.55,72.08,69.69,71.74,0.0
20100527000000,71.14,74.95,71.08,74.66,0.0
20100528000000,74.7,75.74,73.28,74.02,0.0
20100531000000,74.02,74.72,74.02,74.65,0.0
20100601000000,74.82,75.39,71.51,72.71,0.0
20100602000000,72.32,74.63,71.97,73.75,0.0
20100603000000,74.5,75.58,73.79,75.41,0.0
20100604000000,75.25,76.55,71.48,72.09,0.0
20100607000000,71.55,72.95,70.5,72.12,0.0
20100608000000,71.51,72.7,71.26,72.3,0.0
20100609000000,72.5,74.75,72.01,74.27,0.0
20100610000000,73.92,75.88,73.68,75.29,0.0
20100611000000,75.38,75.72,73.6,74.35,0.0
20100614000000,74.51,76.33,74.44,75.2,0.0
20100615000000,75.11,76.34,74.79,76.2,0.0
20100616000000,77.19,78.56,76.6,78.14,0.0
20100617000000,78.1,79.1,77.64,78.68,0.0
20100618000000,78.46,78.86,77.25,78.22,0.0
20100621000000,78.49,79.86,77.73,78.82,0.0
20100622000000,78.76,79.12,77.56,78.04,0.0
20100623000000,77.99,78.18,75.54,76.27,0.0
20100624000000,76.03,76.7,75.4,76.47,0.0
20100625000000,76.42,78.5,75.72,78.12,0.0
20100628000000,78.14,78.66,77.06,77.59,0.0
20100629000000,77.75,77.75,74.82,75.44,0.0
20100630000000,74.9,76.25,74.02,75.01,0.0
20100701000000,74.65,74.65,71.5,72.34,0.0
20100702000000,71.75,72.83,71.21,71.65,0.0
20100705000000,71.56,72.28,71.06,71.47,0.0
20100706000000,71.47,73.28,70.77,71.45,0.0
20100707000000,71.61,74.32,70.88,73.51,0.0
20100708000000,74.2,75.25,73.71,74.71,0.0
20100709000000,75.08,75.86,74.41,75.42,0.0
20100712000000,75.19,75.72,73.85,74.37,0.0
20100713000000,74.49,76.98,73.67,76.65,0.0
20100714000000,76.96,77.79,76.05,76.77,0.0
20100715000000,76.24,77.4,75.28,76.19,0.0
20100716000000,76.38,76.48,74.64,75.37,0.0
20100719000000,75.13,77.2,74.77,75.62,0.0
20100720000000,75.8,76.5,74.75,76.22,0.0
20100721000000,76.33,77.2,75.06,75.37,0.0
20100722000000,75.44,77.92,74.91,77.82,0.0
20100723000000,77.66,78.1,76.92,77.45,0.0
20100726000000,77.45,77.91,76.54,77.5,0.0
20100727000000,77.45,78.25,75.48,76.13,0.0
20100728000000,75.86,76.4,74.8,76.06,0.0
20100729000000,75.98,78.16,75.6,77.59,0.0
20100730000000,77.42,78.31,76.2,78.18,0.0
20100802000000,78.11,81.2,78.1,80.82,0.0
20100803000000,81.05,82.8,80.64,82.68,0.0
20100804000000,82.52,82.86,81.6,82.2,0.0
20100805000000,82.2,82.28,81.05,81.61,0.0
20100806000000,81.61,82.17,79.56,80.16,0.0
20100809000000,80.49,81.38,80.26,80.99,0.0
20100810000000,81.0,81.13,78.5,79.6,0.0
20100811000000,79.49,79.62,76.92,77.64,0.0
20100812000000,77.1,77.56,75.25,75.52,0.0
20100813000000,75.68,76.43,74.67,75.11,0.0
20100816000000,75.12,75.75,74.53,74.85,0.0
20100817000000,75.31,77.69,75.31,76.93,0.0
20100818000000,76.77,76.86,75.3,76.47,0.0
20100819000000,76.3,77.17,75.0,75.3,0.0
20100820000000,75.3,75.77,74.0,74.26,0.0
20100823000000,74.46,74.9,73.25,73.62,0.0
20100824000000,73.31,73.66,72.1,72.38,0.0
20100825000000,72.33,73.9,71.75,73.48,0.0
20100826000000,73.73,75.55,73.38,75.02,0.0
20100827000000,74.81,76.93,74.39,76.65,0.0
20100830000000,76.65,77.05,75.91,76.6,0.0
20100831000000,76.1,76.8,74.24,74.64,0.0
20100901000000,74.46,76.76,74.42,76.35,0.0
20100902000000,76.18,77.14,75.21,76.93,0.0
20100903000000,76.71,77.46,75.33,76.67,0.0
20100906000000,76.62,77.18,76.18,76.87,0.0
20100907000000,76.99,78.32,75.56,77.74,0.0
20100908000000,77.7,78.85,76.78,78.17,0.0
20100909000000,78.33,78.82,77.0,77.47,0.0
20100910000000,77.41,78.39,77.05,78.16,0.0
20100913000000,78.23,79.41,78.13,79.03,0.0
20100914000000,78.93,79.9,78.47,79.16,0.0
20100915000000,79.12,79.15,78.18,78.91,0.0
20100916000000,79.13,79.64,77.87,78.48,0.0
20100917000000,78.46,79.47,77.25,78.21,0.0
20100920000000,78.2,79.92,77.63,79.32,0.0
20100921000000,79.25,80.0,78.0,78.42,0.0
20100922000000,78.2,78.84,77.5,77.95,0.0
20100923000000,77.93,78.48,76.75,78.11,0.0
20100924000000,78.0,79.4,77.69,78.87,0.0
20100927000000,79.01,79.2,77.6,78.57,0.0
20100928000000,78.33,79.53,77.74,78.71,0.0
20100929000000,78.88,80.93,78.34,80.77,0.0
20100930000000,80.79,82.4,80.41,82.31,0.0
20101001000000,82.21,83.81,82.21,83.75,0.0
20101004000000,83.81,84.41,82.9,83.28,0.0
20101005000000,83.19,84.93,82.93,84.84,0.0
20101006000000,84.78,85.88,84.26,85.06,0.0
20101007000000,85.3,86.02,82.93,83.43,0.0
20101008000000,83.03,84.59,81.86,84.03,0.0
20101011000000,84.33,84.68,83.3,83.72,0.0
20101012000000,83.41,84.0,82.48,83.5,0.0
20101013000000,83.46,84.98,83.46,84.64,0.0
20101014000000,84.75,85.46,83.84,84.53,0.0
20101015000000,84.02,84.5,81.95,82.45,0.0
20101018000000,83.05,84.5,81.53,84.37,0.0
20101019000000,84.36,84.45,80.76,81.1,0.0
20101020000000,80.92,83.7,80.75,83.6,0.0
20101021000000,83.69,83.88,81.45,81.83,0.0
20101022000000,82.05,83.25,81.83,82.96,0.0
20101025000000,83.15,84.2,82.7,83.54,0.0
20101026000000,83.3,83.89,82.96,83.66,0.0
20101027000000,83.59,83.67,81.85,83.23,0.0
20101028000000,83.35,83.85,82.97,83.59,0.0
20101029000000,83.47,83.59,82.21,83.15,0.0
20101101000000,83.13,85.54,82.82,84.62,0.0
20101102000000,84.62,85.89,84.53,85.41,0.0
20101103000000,85.88,86.89,85.24,86.38,0.0
20101104000000,86.75,88.29,86.63,88.0,0.0
20101105000000,88.28,88.8,87.31,88.11,0.0
20101108000000,88.3,88.72,87.3,88.46,0.0
20101109000000,88.01,89.02,87.17,88.33,0.0
20101110000000,88.05,89.32,87.73,88.96,0.0
20101111000000,89.16,89.7,88.62,88.81,0.0
20101112000000,88.69,88.74,85.76,86.34,0.0
20101115000000,86.44,87.37,86.35,86.7,0.0
20101116000000,86.5,86.71,84.5,84.73,0.0
20101117000000,84.7,85.06,82.96,83.28,0.0
20101118000000,83.5,85.5,83.5,85.05,0.0
20101119000000,85.2,86.15,83.87,84.34,0.0
20101122000000,84.34,85.45,83.11,83.96,0.0
20101123000000,83.75,84.0,82.43,83.25,0.0
20101124000000,83.3,86.25,83.3,85.84,0.0
20101125000000,85.83,86.5,85.4,86.1,0.0
20101126000000,85.89,85.95,84.75,85.58,0.0
20101129000000,85.5,87.55,85.5,87.34,0.0
20101130000000,87.55,87.55,85.43,85.92,0.0
20101201000000,85.71,89.02,85.41,88.87,0.0
20101202000000,88.81,90.84,88.41,90.69,0.0
20101203000000,90.47,91.85,90.1,91.42,0.0
20101206000000,91.46,92.03,90.86,91.45,0.0
20101207000000,90.97,92.86,90.71,91.39,0.0
20101208000000,90.85,91.74,90.15,90.77,0.0
20101209000000,91.27,91.64,90.27,90.99,0.0
20101210000000,91.06,91.57,89.86,90.48,0.0
20101213000000,90.65,92.3,90.33,91.19,0.0
20101214000000,91.05,91.73,90.68,91.21,0.0
20101215000000,90.98,92.42,90.34,92.2,0.0
20101216000000,92.04,92.29,91.66,91.71,0.0
20101217000000,91.89,92.39,90.9,91.67,0.0
20101220000000,91.65,92.9,91.02,92.74,0.0
20101221000000,92.7,93.5,92.35,93.2,0.0
20101222000000,93.48,93.94,93.25,93.65,0.0
20101223000000,93.8,94.54,93.28,94.25,0.0
20101224000000,94.45,94.74,93.18,93.77,0.0
20101227000000,93.76,94.52,93.08,93.85,0.0
20101228000000,93.9,94.42,93.66,94.38,0.0
20101229000000,94.34,94.38,93.62,94.14,0.0
20101230000000,94.18,94.42,92.34,93.09,0.0
20101231000000,92.87,95.2,92.18,94.75,0.0
20110103000000,94.75,96.17,94.5,94.84,0.0
20110104000000,94.92,95.74,92.58,93.53,0.0
20110105000000,93.35,95.86,92.37,95.5,0.0
20110106000000,95.7,96.12,94.01,94.52,0.0
20110107000000,94.38,94.58,92.59,93.33,0.0
20110110000000,93.8,95.88,93.6,95.7,0.0
20110111000000,95.63,97.82,95.08,97.61,0.0
20110112000000,97.64,98.85,97.28,98.12,0.0
20110113000000,98.22,98.67,97.3,98.06,0.0
20110114000000,98.44,99.2,97.74,98.68,0.0
20110117000000,98.33,98.75,97.4,97.43,0.0
20110118000000,97.4,98.37,96.6,97.8,0.0
20110119000000,97.75,98.6,97.55,98.16,0.0
20110120000000,97.88,98.14,95.43,96.58,0.0
20110121000000,96.34,97.86,96.26,97.6,0.0
20110124000000,97.59,98.17,96.23,96.61,0.0
20110125000000,96.39,96.68,94.75,95.25,0.0
20110126000000,95.39,98.34,95.29,97.91,0.0
20110127000000,98.15,98.95,97.15,97.39,0.0
20110128000000,97.44,99.74,97.14,99.42,0.0
20110131000000,99.61,101.73,98.5,101.01,0.0
20110201000000,101.01,102.08,100.19,101.74,0.0
20110202000000,101.7,102.59,101.29,102.34,0.0
20110203000000,102.62,103.37,101.41,101.76,0.0
20110204000000,101.86,102.48,99.48,99.83,0.0
20110207000000,99.83,100.9,98.77,99.25,0.0
20110208000000,99.3,100.42,97.51,99.92,0.0
20110209000000,100.34,102.25,100.03,101.82,0.0
20110210000000,101.95,102.88,100.48,100.87,0.0
20110211000000,101.56,102.03,100.43,101.43,0.0
20110214000000,101.13,104.3,100.91,103.08,0.0
20110215000000,103.11,104.04,101.3,101.64,0.0
20110216000000,101.75,104.52,101.73,103.78,0.0
20110217000000,104.16,104.3,102.37,102.59,0.0
20110218000000,102.97,103.5,100.73,102.52,0.0
20110221000000,102.96,108.7,102.93,105.74,0.0
20110222000000,107.9,108.57,105.56,105.78,0.0
20110223000000,106.1,112.46,105.97,111.25,0.0
20110224000000,111.98,119.79,109.6,111.36,0.0
20110225000000,111.4,113.91,110.52,112.14,0.0
20110228000000,112.5,114.5,111.25,111.8,0.0
20110301000000,111.9,116.76,111.8,115.42,0.0
20110302000000,116.2,117.81,114.53,116.35,0.0
20110303000000,116.65,116.9,113.09,114.79,0.0
20110304000000,114.85,116.49,114.79,115.97,0.0
20110307000000,116.12,118.5,114.5,115.04,0.0
20110308000000,114.8,115.29,112.13,113.06,0.0
20110309000000,112.95,116.18,112.16,115.94,0.0
20110310000000,116.12,116.55,113.52,115.43,0.0
20110311000000,115.01,115.68,112.25,113.84,0.0
20110314000000,113.6,114.18,111.16,113.67,0.0
20110315000000,113.82,113.82,107.88,108.52,0.0
20110316000000,108.25,111.76,107.35,110.62,0.0
20110317000000,110.24,115.5,109.45,114.9,0.0
20110318000000,115.5,117.29,113.07,113.93,0.0
20110321000000,114.75,116.22,114.6,114.96,0.0
20110322000000,114.98,116.09,114.15,115.7,0.0
20110323000000,115.9,116.4,115.07,115.55,0.0
20110324000000,115.38,115.92,114.5,115.72,0.0
20110325000000,115.73,116.13,115.2,115.59,0.0
20110328000000,115.75,116.0,114.55,114.8,0.0
20110329000000,114.68,115.64,113.52,115.16,0.0
20110330000000,115.11,115.7,114.5,115.13,0.0
20110331000000,115.3,117.7,115.11,117.36,0.0
20110401000000,117.61,119.14,116.75,118.7,0.0
20110404000000,119.05,121.29,118.75,121.06,0.0
20110405000000,120.81,122.89,119.95,122.22,0.0
20110406000000,121.72,123.37,121.36,122.3,0.0
20110407000000,122.35,122.89,121.38,122.67,0.0
20110408000000,122.45,126.91,122.28,126.65,0.0
20110411000000,126.58,127.02,123.0,123.98,0.0
20110412000000,123.34,125.38,120.0,120.92,0.0
20110413000000,120.8,123.26,120.2,122.88,0.0
20110414000000,123.21,123.4,121.9,122.36,0.0
20110415000000,122.4,124.02,121.59,123.45,0.0
20110418000000,123.15,123.66,121.0,121.61,0.0
20110419000000,121.77,122.29,119.03,121.33,0.0
20110420000000,121.22,124.23,121.1,123.85,0.0
20110421000000,123.85,124.81,123.2,123.99,0.0
20110425000000,123.99,124.75,122.71,123.66,0.0
20110426000000,123.45,124.4,122.78,124.14,0.0
20110427000000,123.9,125.8,123.25,125.13,0.0
20110428000000,125.3,126.66,124.07,125.02,0.0
20110429000000,124.9,126.1,124.25,125.89,0.0
20110502000000,126.1,126.54,121.67,125.12,0.0
20110503000000,124.3,125.02,121.75,122.45,0.0
20110504000000,122.14,123.06,120.49,121.19,0.0
20110505000000,120.5,121.96,109.02,110.8,0.0
20110506000000,111.77,114.24,105.15,109.13,0.0
20110509000000,110.2,116.52,109.05,115.9,0.0
20110510000000,115.4,117.95,113.58,117.63,0.0
20110511000000,117.87,118.43,111.95,112.57,0.0
20110512000000,113.23,114.56,110.15,112.98,0.0
20110513000000,113.1,114.92,111.72,113.83,0.0
20110516000000,113.56,114.0,112.0,112.73,0.0
20110517000000,110.42,111.82,108.07,109.99,0.0
20110518000000,110.56,113.1,110.42,112.3,0.0
20110519000000,112.5,113.04,111.16,111.42,0.0
20110520000000,111.66,112.88,108.6,112.39,0.0
20110523000000,112.12,112.23,108.58,110.1,0.0
20110524000000,109.54,112.65,109.5,112.53,0.0
20110525000000,112.0,115.07,111.14,114.93,0.0
20110526000000,114.73,115.47,114.1,115.05,0.0
20110527000000,114.94,115.68,114.4,115.03,0.0
20110530000000,114.87,115.0,114.24,114.68,0.0
20110531000000,114.52,117.49,114.5,116.73,0.0
20110601000000,117.07,117.28,113.84,114.53,0.0
20110602000000,114.33,115.95,113.74,115.54,0.0
20110603000000,115.66,116.25,113.4,115.84,0.0
20110606000000,115.96,116.14,113.96,114.48,0.0
20110607000000,114.3,117.43,113.8,116.78,0.0
20110608000000,116.89,118.59,115.75,117.85,0.0
20110609000000,117.8,119.86,117.37,119.57,0.0
20110610000000,119.53,120.07,117.63,118.78,0.0
20110613000000,118.46,120.25,117.12,119.1,0.0
20110614000000,118.7,120.75,118.56,120.16,0.0
20110615000000,120.22,121.47,116.8,117.1,0.0
20110616000000,113.72,114.94,112.55,114.02,0.0
20110617000000,114.21,114.31,111.05,113.21,0.0
20110620000000,112.96,113.38,111.23,111.69,0.0
20110621000000,111.54,113.1,109.92,110.95,0.0
20110622000000,110.97,114.48,110.35,114.21,0.0
20110623000000,113.19,113.4,105.72,107.26,0.0
20110624000000,108.59,108.7,103.62,105.12,0.0
20110627000000,105.36,106.74,102.28,105.99,0.0
20110628000000,106.76,109.05,105.35,108.78,0.0
20110629000000,108.65,112.67,108.1,112.4,0.0
20110630000000,112.3,113.24,110.72,112.48,0.0
20110701000000,111.8,112.48,109.5,111.77,0.0
20110704000000,111.3,112.16,111.02,111.39,0.0
20110705000000,111.55,114.44,110.45,113.61,0.0
20110706000000,113.51,114.32,111.91,113.62,0.0
20110707000000,114.4,118.7,113.75,118.59,0.0
20110708000000,118.51,119.87,116.88,118.33,0.0
20110711000000,118.27,118.4,115.22,117.24,0.0
20110712000000,117.22,117.83,114.95,117.75,0.0
20110713000000,116.95,119.86,116.71,118.78,0.0
20110714000000,118.53,119.4,117.73,118.32,0.0
20110715000000,116.23,117.75,115.16,117.26,0.0
20110718000000,117.55,117.8,114.66,116.05,0.0
20110719000000,116.5,118.45,116.09,117.06,0.0
20110720000000,117.45,118.86,117.06,118.15,0.0
20110721000000,118.35,119.25,116.62,117.51,0.0
20110722000000,118.03,118.8,117.35,118.67,0.0
20110725000000,118.36,118.45,116.92,117.94,0.0
20110726000000,117.65,119.05,116.53,118.28,0.0
20110727000000,118.15,118.5,117.18,117.43,0.0
20110728000000,117.3,118.71,117.05,117.36,0.0
20110729000000,117.17,117.7,115.75,116.74,0.0
20110801000000,117.0,120.4,114.78,116.81,0.0
20110802000000,117.0,118.4,115.53,116.46,0.0
20110803000000,116.19,116.29,112.84,113.23,0.0
20110804000000,113.5,113.73,107.0,107.25,0.0
20110805000000,107.25,110.26,104.3,109.37,0.0
20110808000000,108.5,108.5,102.7,103.74,0.0
20110809000000,103.15,105.95,98.74,102.57,0.0
20110810000000,104.2,107.11,103.41,106.68,0.0
20110811000000,105.0,108.22,104.43,108.02,0.0
20110812000000,107.94,109.16,106.86,108.03,0.0
20110815000000,108.1,110.0,107.4,109.91,0.0
20110816000000,109.48,109.94,108.23,109.47,0.0
20110817000000,109.58,111.74,109.09,110.6,0.0
20110818000000,110.55,110.75,106.27,106.99,0.0
20110819000000,106.27,109.4,105.06,108.62,0.0
20110822000000,108.5,108.75,105.15,108.36,0.0
20110823000000,108.1,110.2,107.2,109.31,0.0
20110824000000,109.66,111.0,108.71,110.15,0.0
20110825000000,110.32,111.45,109.0,110.62,0.0
20110826000000,110.57,111.7,109.3,111.36,0.0
20110829000000,110.77,112.73,110.53,111.88,0.0
20110830000000,112.36,114.25,111.16,114.02,0.0
20110831000000,113.85,115.19,113.52,114.85,0.0
20110901000000,114.85,115.36,113.61,114.29,0.0
20110902000000,114.18,114.58,111.36,112.33,0.0
20110905000000,112.5,112.5,109.9,110.08,0.0
20110906000000,109.89,113.61,109.85,112.89,0.0
20110907000000,113.41,116.5,112.7,115.8,0.0
20110908000000,116.05,116.6,113.95,114.55,0.0
20110909000000,114.26,115.17,110.93,112.77,0.0
20110912000000,112.43,113.76,110.42,112.25,0.0
20110913000000,112.85,113.3,111.28,111.89,0.0
20110914000000,111.93,112.7,110.83,112.4,0.0
20110915000000,112.41,116.1,111.75,115.34,0.0
20110916000000,112.46,114.25,111.51,112.22,0.0
20110919000000,111.71,112.11,108.7,109.14,0.0
20110920000000,109.2,111.59,108.7,110.54,0.0
20110921000000,110.25,112.44,108.92,110.36,0.0
20110922000000,109.5,109.5,104.85,105.49,0.0
20110923000000,105.36,107.0,103.43,103.97,0.0
20110926000000,103.61,105.34,101.66,103.94,0.0
20110927000000,104.77,107.54,104.5,107.14,0.0
20110928000000,106.75,107.41,103.23,103.81,0.0
20110929000000,103.0,105.82,102.35,103.95,0.0
20110930000000,104.91,104.91,101.78,102.76,0.0
20111003000000,102.0,102.8,100.59,101.71,0.0
20111004000000,100.65,102.41,99.11,99.79,0.0
20111005000000,101.81,102.84,100.66,102.73,0.0
20111006000000,102.65,105.88,101.53,105.73,0.0
20111007000000,105.4,106.64,104.37,105.88,0.0
20111010000000,106.01,109.5,105.65,108.95,0.0
20111011000000,108.85,111.24,107.45,110.73,0.0
20111012000000,110.31,113.0,109.89,111.36,0.0
20111013000000,111.1,111.87,109.07,111.11,0.0
20111014000000,111.15,114.8,110.96,114.68,0.0
20111017000000,112.46,113.86,109.72,110.16,0.0
20111018000000,110.16,111.89,108.45,111.15,0.0
20111019000000,111.07,111.85,108.12,108.39,0.0
20111020000000,108.5,110.17,107.31,109.76,0.0
20111021000000,109.91,111.88,109.25,109.56,0.0
20111024000000,109.32,111.6,109.32,111.45,0.0
20111025000000,111.55,112.15,109.47,110.92,0.0
20111026000000,110.85,111.78,108.76,108.91,0.0
20111027000000,109.5,112.79,109.5,112.08,0.0
20111028000000,112.13,112.23,109.65,109.91,0.0
20111031000000,110.13,110.33,108.2,109.56,0.0
20111101000000,109.09,109.68,106.1,109.54,0.0
20111102000000,108.87,111.47,108.56,109.34,0.0
20111103000000,109.65,111.24,107.83,110.83,0.0
20111104000000,110.79,112.48,110.3,111.97,0.0
20111107000000,112.41,115.23,111.26,114.56,0.0
20111108000000,114.6,116.48,114.2,115.0,0.0
20111109000000,115.42,115.75,111.78,112.31,0.0
20111110000000,112.33,114.13,111.3,113.71,0.0
20111111000000,113.07,114.91,113.06,114.16,0.0
20111114000000,114.63,114.83,111.32,111.89,0.0
20111115000000,112.03,113.14,111.62,112.39,0.0
20111116000000,112.2,112.5,110.14,111.88,0.0
20111117000000,110.85,111.98,107.76,108.22,0.0
20111118000000,107.53,109.99,106.97,107.56,0.0
20111121000000,107.46,107.74,105.65,106.88,0.0
20111122000000,106.62,109.45,106.62,109.03,0.0
20111123000000,108.61,108.85,106.82,107.02,0.0
20111124000000,107.2,108.09,107.04,107.78,0.0
20111125000000,107.5,107.79,105.85,106.4,0.0
20111128000000,106.73,109.49,106.63,109.0,0.0
20111129000000,108.52,111.0,108.39,110.82,0.0
20111130000000,110.8,112.03,109.65,110.52,0.0
20111201000000,110.75,111.24,108.18,108.99,0.0
20111202000000,109.09,110.41,108.62,109.94,0.0
20111205000000,110.36,111.62,109.2,109.81,0.0
20111206000000,109.19,110.96,109.04,110.81,0.0
20111207000000,110.7,111.49,109.0,109.53,0.0
20111208000000,109.6,110.67,107.28,108.11,0.0
20111209000000,107.66,108.99,107.11,108.62,0.0
20111212000000,108.75,108.75,107.0,107.26,0.0
20111213000000,107.23,111.1,107.07,109.5,0.0
20111214000000,109.47,109.5,104.36,105.02,0.0
20111215000000,104.88,106.5,104.88,105.09,0.0
20111216000000,103.51,104.56,102.46,103.35,0.0
20111219000000,103.63,104.57,102.37,103.64,0.0
20111220000000,104.3,107.27,103.91,106.73,0.0
20111221000000,107.15,108.17,106.16,107.71,0.0
20111222000000,107.92,108.5,107.29,107.89,0.0
20111223000000,107.77,108.55,107.4,107.96,0.0
20111227000000,108.16,109.5,107.85,109.27,0.0
20111228000000,108.93,109.5,106.77,107.56,0.0
20111229000000,107.41,108.1,106.5,108.01,0.0
20111230000000,108.0,108.25,106.62,107.38,0.0
20120103000000,108.35,112.44,108.35,112.13,0.0
20120104000000,112.1,113.97,111.27,113.7,0.0
20120105000000,113.5,114.64,112.1,112.74,0.0
20120106000000,112.85,113.68,112.03,113.06,0.0
20120109000000,113.42,113.88,111.8,112.45,0.0
20120110000000,112.5,114.01,112.43,113.28,0.0
20120111000000,113.12,113.76,112.11,112.24,0.0
20120112000000,112.84,115.12,110.31,111.26,0.0
20120113000000,111.21,112.5,109.71,110.44,0.0
20120116000000,110.7,111.67,110.49,111.2,0.0
20120117000000,111.42,112.76,110.56,111.53,0.0
20120118000000,111.46,112.2,110.33,110.66,0.0
20120119000000,111.1,111.75,110.37,111.55,0.0
20120120000000,111.53,112.06,109.42,109.86,0.0
20120123000000,110.04,111.36,109.23,110.58,0.0
20120124000000,110.84,111.11,109.7,110.03,0.0
20120125000000,110.22,110.89,108.91,109.81,0.0
20120126000000,110.45,111.89,110.27,110.79,0.0
20120127000000,111.0,111.99,110.49,111.46,0.0
20120130000000,111.5,111.78,110.25,110.75,0.0
20120131000000,110.98,113.9,110.5,110.98,0.0
20120201000000,111.3,112.82,111.02,111.56,0.0
20120202000000,111.51,112.56,111.04,112.07,0.0
20120203000000,112.5,114.71,111.93,114.58,0.0
20120206000000,114.58,116.68,113.65,115.93,0.0
20120207000000,116.64,117.5,115.6,116.23,0.0
20120208000000,116.01,117.97,115.9,117.2,0.0
20120209000000,117.7,118.79,117.28,118.59,0.0
20120210000000,118.61,118.61,116.29,117.31,0.0
20120213000000,117.69,118.61,117.35,117.93,0.0
20120214000000,117.64,118.28,117.0,118.16,0.0
20120215000000,117.44,119.99,117.4,118.93,0.0
20120216000000,118.9,120.38,118.32,120.11,0.0
20120217000000,120.13,120.7,118.85,119.58,0.0
20120220000000,120.0,121.15,119.8,120.05,0.0
20120221000000,120.07,121.88,119.21,121.66,0.0
20120222000000,121.5,123.23,121.0,122.9,0.0
20120223000000,122.73,124.5,122.1,123.62,0.0
20120224000000,124.01,125.55,123.3,125.47,0.0
20120227000000,125.25,125.51,123.0,124.17,0.0
20120228000000,123.39,123.95,121.5,121.55,0.0
20120229000000,121.61,123.2,120.5,122.66,0.0
20120301000000,123.0,128.4,122.49,126.2,0.0
20120302000000,126.16,126.16,123.12,123.65,0.0
20120305000000,123.37,124.66,122.66,123.8,0.0
20120306000000,124.39,124.39,121.59,121.98,0.0
20120307000000,122.19,124.45,121.99,124.12,0.0
20120308000000,124.05,126.34,123.8,125.44,0.0
20120309000000,125.48,126.37,124.69,125.98,0.0
20120312000000,125.84,125.98,124.2,125.34,0.0
20120313000000,125.5,126.79,125.0,126.22,0.0
20120314000000,126.12,126.68,124.64,124.97,0.0
20120315000000,125.12,125.35,120.97,123.55,0.0
20120316000000,122.55,126.16,122.45,125.81,0.0
20120319000000,125.6,126.05,124.82,125.71,0.0
20120320000000,125.27,125.44,123.2,124.12,0.0
20120321000000,124.21,124.8,123.76,124.2,0.0
20120322000000,124.04,124.25,122.3,123.14,0.0
20120323000000,123.3,127.06,123.1,125.13,0.0
20120326000000,125.04,125.89,124.58,125.65,0.0
20120327000000,125.74,126.18,124.91,125.54,0.0
20120328000000,125.18,125.18,123.53,124.16,0.0
20120329000000,124.23,124.64,121.37,122.39,0.0
20120330000000,122.6,124.07,122.58,122.88,0.0
20120402000000,122.94,125.63,121.7,125.43,0.0
20120403000000,125.3,125.97,124.3,124.86,0.0
20120404000000,124.88,124.99,122.3,122.34,0.0
20120405000000,122.54,123.54,121.8,123.43,0.0
20120409000000,122.85,122.86,121.02,122.67,0.0
20120410000000,122.53,122.83,119.49,119.88,0.0
20120411000000,119.87,120.8,119.05,120.18,0.0
20120412000000,120.14,121.92,119.28,121.71,0.0
20120413000000,121.88,122.0,120.77,121.83,0.0
20120416000000,121.0,121.0,118.2,118.68,0.0
20120417000000,118.53,119.34,117.98,118.78,0.0
20120418000000,118.45,118.85,116.7,117.97,0.0
20120419000000,118.15,119.15,117.68,118.0,0.0
20120420000000,118.01,119.69,117.87,118.76,0.0
20120423000000,118.7,118.91,117.21,118.71,0.0
