<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171130000000,83.887,90.949,74.313,86.122,0.0
20171201000000,85.997,99.82,80.893,97.632,0.0
20171202000000,97.819,102.81,96.643,98.83,0.0
20171203000000,98.83,106.3,95.0,99.858,0.0
20171204000000,99.865,103.46,94.488,103.43,0.0
20171205000000,103.54,103.54,99.265,99.49,0.0
20171206000000,99.79,102.21,92.739,96.315,0.0
20171207000000,96.228,97.502,85.756,93.55,0.0
20171208000000,93.032,127.0,89.834,119.4,0.0
20171209000000,121.67,155.25,121.49,148.91,0.0
20171210000000,147.7,153.89,122.73,145.48,0.0
20171211000000,145.0,216.51,143.3,211.24,0.0
20171212000000,204.67,313.94,204.67,292.9,0.0
20171213000000,293.98,338.48,278.02,296.56,0.0
20171214000000,294.31,306.75,253.96,275.8,0.0
20171215000000,279.17,316.27,243.88,295.49,0.0
20171216000000,295.55,305.74,290.84,296.06,0.0
